EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,AttritionRiskScore,RiskCategory,PredictedAttrition,EstReplacementCost
542,43,No,Travel_Rarely,Research & Development,12,2,Marketing,1,Female,2,4,Laboratory Technician,9322,Divorced,5,No,19,3,3,27,5,1,3,2,23.5,Low,No,0.0
543,21,Yes,Travel_Frequently,Research & Development,5,4,Technical Degree,3,Male,3,2,Laboratory Technician,5869,Married,3,Yes,13,3,0,0,1,2,0,0,69.8,High,Yes,35214.0
544,32,No,Travel_Rarely,Research & Development,15,2,Life Sciences,4,Male,4,1,Manager,7786,Divorced,2,No,17,3,0,7,1,1,6,6,25.6,Low,No,0.0
545,39,No,Travel_Rarely,Research & Development,1,4,Medical,4,Male,1,4,Research Scientist,9588,Single,3,No,15,3,3,16,6,4,14,0,8.4,Low,No,0.0
546,38,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,3,Healthcare Representative,6164,Single,3,No,16,3,0,13,0,4,4,3,31.9,Medium,No,0.0
547,25,No,Travel_Rarely,Research & Development,8,1,Life Sciences,2,Female,1,1,Research Director,8153,Married,2,No,12,3,2,4,1,3,4,3,20.6,Low,No,0.0
548,30,No,Travel_Rarely,Research & Development,29,2,Human Resources,1,Female,2,1,Healthcare Representative,6376,Single,2,No,20,3,0,7,3,1,1,0,59.2,Medium,Yes,0.0
549,44,No,Travel_Frequently,Research & Development,1,2,Marketing,3,Female,1,1,Healthcare Representative,6841,Married,3,No,11,3,1,23,6,3,1,0,31.3,Medium,No,0.0
550,30,No,Travel_Rarely,Sales,2,3,Marketing,1,Female,4,4,Manager,7238,Married,2,Yes,15,3,2,6,2,4,2,0,37.8,Medium,No,0.0
551,53,No,Travel_Rarely,Human Resources,7,4,Technical Degree,3,Female,1,1,Manager,14756,Single,5,No,17,3,0,31,1,1,31,1,25.4,Low,No,0.0
552,25,No,Non-Travel,Sales,11,4,Marketing,1,Female,2,4,Sales Executive,6666,Single,2,No,19,3,0,7,5,1,4,2,36.7,Medium,No,0.0
553,41,No,Travel_Rarely,Research & Development,13,1,Marketing,4,Female,1,3,Research Scientist,11278,Divorced,3,No,22,3,1,18,3,4,12,4,6.3,Low,No,0.0
554,27,No,Non-Travel,Research & Development,7,3,Human Resources,4,Female,4,4,Manufacturing Director,9376,Divorced,2,No,11,3,2,4,3,4,0,0,14.2,Low,No,0.0
555,32,No,Travel_Frequently,Sales,11,5,Other,3,Female,3,2,Sales Representative,7244,Married,2,No,20,3,0,7,1,1,2,1,37.6,Medium,No,0.0
556,23,No,Non-Travel,Research & Development,8,4,Technical Degree,2,Female,3,3,Research Scientist,5316,Married,5,Yes,23,3,3,0,1,4,0,0,39.3,Medium,No,0.0
557,46,No,Travel_Rarely,Research & Development,7,4,Other,2,Male,2,1,Healthcare Representative,8346,Single,5,No,21,3,0,22,3,2,2,0,37.4,Medium,No,0.0
558,25,No,Non-Travel,Research & Development,13,4,Technical Degree,4,Male,1,2,Laboratory Technician,6584,Single,3,No,14,3,2,4,6,1,1,0,45.5,Medium,No,0.0
559,39,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,3,Laboratory Technician,7457,Divorced,2,No,14,3,0,13,3,4,4,1,24.5,Low,No,0.0
560,33,No,Travel_Rarely,Research & Development,5,5,Marketing,4,Female,2,1,Healthcare Representative,7457,Married,2,No,15,3,1,7,1,2,0,0,38.4,Medium,No,0.0
561,33,No,Travel_Frequently,Research & Development,14,3,Human Resources,1,Male,3,4,Research Director,8233,Married,2,No,13,3,1,10,0,1,1,1,28.2,Low,No,0.0
562,35,Yes,Non-Travel,Research & Development,1,2,Medical,2,Female,3,1,Manufacturing Director,8542,Single,4,No,12,3,0,12,1,1,12,1,48.0,Medium,No,51252.0
563,30,No,Travel_Rarely,Sales,1,3,Medical,4,Male,2,2,Sales Executive,9378,Single,2,Yes,15,3,0,9,4,1,1,1,37.5,Medium,No,0.0
564,37,No,Travel_Rarely,Research & Development,1,3,Other,1,Male,2,1,Healthcare Representative,8637,Divorced,0,No,17,3,0,18,3,2,6,5,19.7,Low,No,0.0
565,49,Yes,Travel_Rarely,Human Resources,2,2,Medical,1,Male,4,4,Human Resources,3674,Single,2,No,15,4,0,23,1,2,0,0,63.9,High,Yes,22044.0
566,30,No,Travel_Rarely,Sales,29,3,Technical Degree,2,Female,1,2,Manager,8005,Married,5,Yes,11,3,0,8,1,1,7,3,38.5,Medium,No,0.0
567,34,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,Female,4,2,Manager,6292,Single,3,No,11,4,2,13,4,2,4,2,39.9,Medium,No,0.0
568,43,No,Travel_Rarely,Sales,2,3,Technical Degree,3,Male,4,1,Manager,8156,Married,1,No,11,4,2,20,0,1,8,0,27.0,Low,No,0.0
569,43,No,Travel_Frequently,Research & Development,1,3,Medical,2,Male,1,1,Research Scientist,8692,Married,2,Yes,17,4,3,20,1,1,2,2,39.6,Medium,No,0.0
570,34,No,Travel_Rarely,Research & Development,4,4,Life Sciences,2,Female,1,2,Laboratory Technician,5707,Married,0,Yes,16,3,0,12,3,3,0,0,46.3,Medium,No,0.0
571,35,No,Travel_Rarely,Research & Development,3,4,Medical,4,Male,3,4,Healthcare Representative,7346,Single,3,No,19,3,1,10,1,2,0,0,40.2,Medium,No,0.0
572,33,Yes,Travel_Rarely,Sales,1,3,Technical Degree,1,Female,1,2,Sales Executive,6397,Divorced,3,No,11,3,0,9,3,1,2,2,55.6,Medium,Yes,38382.0
573,41,No,Travel_Rarely,Research & Development,1,3,Other,2,Female,3,3,Healthcare Representative,9264,Married,4,No,13,3,0,22,1,4,0,0,22.5,Low,No,0.0
574,40,No,Travel_Frequently,Research & Development,5,4,Other,1,Male,2,3,Research Director,6899,Married,2,No,19,3,2,17,5,2,4,4,36.4,Medium,No,0.0
575,37,No,Travel_Frequently,Sales,7,2,Medical,1,Male,2,3,Sales Executive,7345,Divorced,3,No,13,3,0,16,0,4,5,1,33.0,Medium,No,0.0
576,29,No,Travel_Rarely,Research & Development,6,3,Other,2,Male,3,2,Manager,6979,Married,5,No,15,3,0,7,2,1,1,1,55.4,Medium,Yes,0.0
577,32,No,Travel_Frequently,Sales,3,4,Marketing,4,Female,1,3,Manager,8657,Married,0,No,15,3,0,9,3,1,7,4,13.9,Low,No,0.0
578,23,No,Travel_Rarely,Research & Development,2,3,Human Resources,2,Female,4,4,Research Director,6923,Single,2,No,15,3,3,3,6,1,1,0,33.9,Medium,No,0.0
579,44,Yes,Non-Travel,Research & Development,4,1,Technical Degree,4,Male,1,1,Research Director,6293,Single,6,No,13,3,2,18,6,1,2,1,47.8,Medium,No,37758.0
580,36,No,Travel_Rarely,Sales,12,1,Medical,3,Male,1,3,Manager,6627,Married,2,Yes,15,3,0,14,2,4,11,1,26.9,Low,No,0.0
581,21,No,Travel_Rarely,Sales,3,3,Medical,4,Female,2,1,Manager,4693,Married,1,Yes,13,3,3,0,3,2,0,0,55.0,Medium,Yes,0.0
582,34,Yes,Non-Travel,Research & Development,18,3,Marketing,4,Female,2,2,Research Scientist,5652,Married,2,No,11,3,1,11,3,4,2,1,27.1,Low,No,33912.0
583,56,No,Travel_Rarely,Research & Development,26,4,Human Resources,2,Male,3,2,Healthcare Representative,7549,Single,1,No,21,3,1,37,1,4,4,1,37.6,Medium,No,0.0
584,42,No,Travel_Rarely,Human Resources,1,3,Marketing,4,Female,3,4,Human Resources,5743,Married,3,No,16,3,0,15,2,2,3,0,34.3,Medium,No,0.0
585,54,No,Travel_Rarely,Sales,2,1,Life Sciences,4,Male,3,1,Sales Executive,4368,Married,3,No,16,3,0,32,6,4,3,2,32.4,Medium,No,0.0
586,24,No,Travel_Rarely,Research & Development,12,2,Marketing,1,Female,4,4,Research Scientist,6245,Married,3,Yes,17,3,1,0,2,2,0,0,53.7,Medium,Yes,0.0
587,40,No,Travel_Rarely,Sales,1,2,Life Sciences,2,Male,2,1,Manager,9586,Divorced,4,No,17,3,1,19,2,4,11,0,15.4,Low,No,0.0
588,43,No,Travel_Frequently,Research & Development,7,3,Medical,3,Female,4,4,Laboratory Technician,5747,Married,4,No,17,3,0,21,3,2,2,2,44.7,Medium,No,0.0
589,48,No,Travel_Rarely,Sales,15,1,Life Sciences,2,Male,2,2,Manager,5038,Married,0,Yes,11,3,1,28,6,4,3,2,41.0,Medium,No,0.0
590,31,No,Travel_Rarely,Research & Development,4,2,Technical Degree,2,Male,3,2,Research Director,8721,Married,3,No,20,3,0,8,2,3,8,1,11.8,Low,No,0.0
591,54,No,Travel_Rarely,Research & Development,20,2,Life Sciences,2,Female,1,2,Manufacturing Director,8904,Divorced,3,No,14,3,2,31,5,1,5,1,34.0,Medium,No,0.0
592,22,No,Travel_Rarely,Sales,4,1,Other,1,Male,2,2,Manager,6103,Single,4,Yes,11,3,0,0,4,2,0,0,61.9,High,Yes,0.0
593,34,No,Travel_Rarely,Research & Development,5,4,Other,4,Female,4,4,Laboratory Technician,8116,Married,1,Yes,13,3,0,13,1,1,4,0,39.5,Medium,No,0.0
594,39,Yes,Travel_Frequently,Sales,3,1,Human Resources,3,Female,1,1,Manager,4364,Single,0,No,11,3,1,19,3,1,0,0,52.6,Medium,Yes,26184.0
595,32,No,Travel_Rarely,Research & Development,8,3,Technical Degree,4,Male,2,4,Research Director,7735,Divorced,2,No,18,3,1,6,6,1,2,2,26.0,Low,No,0.0
596,37,Yes,Travel_Rarely,Research & Development,7,2,Medical,1,Male,3,1,Manager,7417,Single,2,No,11,3,0,18,1,4,4,2,51.4,Medium,Yes,44502.0
597,28,No,Travel_Rarely,Research & Development,2,1,Marketing,3,Female,4,3,Research Director,4221,Married,2,Yes,13,3,0,6,4,2,6,3,37.0,Medium,No,0.0
598,35,No,Travel_Rarely,Research & Development,7,1,Human Resources,3,Female,4,2,Research Scientist,7872,Married,4,No,16,3,0,13,3,2,7,5,22.0,Low,No,0.0
599,40,Yes,Travel_Rarely,Sales,1,2,Human Resources,2,Female,1,4,Sales Executive,9656,Married,4,No,20,3,2,17,3,3,0,0,45.7,Medium,No,57936.0
600,46,No,Travel_Rarely,Sales,29,3,Other,4,Female,2,3,Manager,8562,Married,1,No,15,3,2,26,2,3,1,1,25.4,Low,No,0.0
601,37,No,Travel_Rarely,Research & Development,2,3,Other,3,Male,1,2,Sales Representative,7417,Divorced,2,No,11,3,1,11,1,3,8,3,21.7,Low,No,0.0
602,40,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Female,4,3,Healthcare Representative,5192,Single,1,No,15,3,2,16,3,1,3,3,62.1,High,Yes,31152.0
603,31,Yes,Travel_Rarely,Research & Development,5,4,Life Sciences,2,Male,3,2,Healthcare Representative,5716,Divorced,4,No,11,3,1,5,2,1,0,0,60.7,High,Yes,34296.0
604,56,No,Travel_Rarely,Sales,2,3,Marketing,4,Male,2,1,Sales Representative,5329,Single,3,Yes,17,3,0,35,4,4,4,1,54.8,Medium,Yes,0.0
605,36,No,Non-Travel,Research & Development,21,2,Marketing,2,Male,3,2,Manager,5642,Single,2,Yes,16,3,0,13,2,3,0,0,52.8,Medium,Yes,0.0
606,36,No,Travel_Rarely,Research & Development,8,4,Marketing,2,Male,4,3,Laboratory Technician,6181,Married,4,No,11,3,0,14,2,2,2,2,42.0,Medium,No,0.0
607,31,No,Travel_Rarely,Sales,1,4,Medical,2,Male,1,3,Sales Executive,7238,Married,1,No,15,3,1,4,4,3,0,0,34.4,Medium,No,0.0
608,34,Yes,Travel_Frequently,Research & Development,23,3,Medical,3,Male,3,1,Healthcare Representative,4455,Married,2,No,11,3,0,10,2,1,1,1,61.2,High,Yes,26730.0
609,59,No,Travel_Frequently,Sales,3,3,Marketing,3,Male,3,2,Manager,7210,Single,4,No,11,3,2,37,3,1,0,0,47.9,Medium,No,0.0
610,18,No,Travel_Rarely,Research & Development,2,2,Technical Degree,2,Female,2,4,Laboratory Technician,6034,Married,4,No,14,3,0,0,2,4,0,0,24.0,Low,No,0.0
611,41,No,Travel_Rarely,Research & Development,10,3,Technical Degree,3,Male,1,3,Healthcare Representative,8907,Divorced,4,No,17,3,1,17,4,3,0,0,17.0,Low,No,0.0
612,46,Yes,Travel_Rarely,Sales,8,2,Life Sciences,3,Male,1,4,Sales Executive,6415,Married,2,Yes,22,3,0,22,6,1,5,2,59.5,Medium,Yes,38490.0
613,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,2,Female,4,4,Manager,6075,Single,1,Yes,11,3,0,4,1,3,0,0,39.8,Medium,No,0.0
614,36,No,Travel_Rarely,Sales,1,4,Technical Degree,3,Female,1,3,Sales Representative,5844,Married,2,No,15,3,0,14,4,3,2,2,29.3,Low,No,0.0
615,33,Yes,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,3,4,Sales Executive,3731,Single,4,Yes,16,3,3,11,2,2,0,0,71.7,High,Yes,22386.0
616,42,No,Non-Travel,Research & Development,1,3,Human Resources,2,Male,1,1,Healthcare Representative,8924,Married,5,No,15,3,1,15,4,4,0,0,24.8,Low,No,0.0
617,47,No,Travel_Frequently,Research & Development,7,3,Technical Degree,1,Female,1,4,Healthcare Representative,7457,Single,5,Yes,19,3,1,24,6,4,4,2,33.6,Medium,No,0.0
618,25,No,Travel_Rarely,Research & Development,9,5,Life Sciences,4,Male,2,3,Research Director,10276,Married,3,No,15,3,2,3,4,1,3,0,14.9,Low,No,0.0
619,52,No,Travel_Frequently,Sales,16,1,Marketing,1,Male,4,1,Sales Representative,7891,Married,2,No,11,3,0,35,1,1,6,4,47.8,Medium,No,0.0
620,38,No,Travel_Rarely,Research & Development,1,4,Technical Degree,2,Female,3,2,Manager,6449,Single,2,No,22,3,0,17,1,3,2,2,36.6,Medium,No,0.0
621,24,No,Travel_Rarely,Research & Development,7,4,Other,2,Female,2,1,Research Director,6102,Single,0,No,14,4,0,4,4,2,4,1,46.0,Medium,No,0.0
622,46,No,Travel_Rarely,Sales,25,4,Marketing,1,Female,1,1,Manager,6921,Married,1,No,14,3,2,26,2,4,1,1,32.5,Medium,No,0.0
623,39,No,Travel_Rarely,Human Resources,6,4,Human Resources,3,Male,2,3,Human Resources,7095,Divorced,2,No,15,3,3,16,2,2,3,3,31.9,Medium,No,0.0
624,37,No,Travel_Rarely,Sales,16,4,Life Sciences,3,Female,3,4,Sales Representative,7651,Married,2,No,17,3,2,14,1,4,0,0,18.7,Low,No,0.0
625,40,No,Travel_Rarely,Sales,1,3,Human Resources,1,Female,3,4,Manager,7113,Divorced,2,Yes,20,3,2,18,3,1,1,0,57.5,Medium,Yes,0.0
626,42,No,Travel_Rarely,Sales,10,2,Human Resources,3,Female,1,1,Manager,10073,Married,1,No,14,3,0,19,4,2,19,0,14.6,Low,No,0.0
627,55,No,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Female,3,4,Research Scientist,6386,Divorced,3,No,13,3,0,30,4,4,1,1,26.5,Low,No,0.0
628,38,No,Travel_Rarely,Research & Development,1,2,Human Resources,1,Male,1,4,Manufacturing Director,6497,Single,2,No,14,3,0,13,2,2,6,0,40.0,Medium,No,0.0
629,49,No,Non-Travel,Research & Development,6,2,Human Resources,1,Female,4,2,Research Director,7031,Divorced,2,No,11,3,1,25,5,1,3,0,44.1,Medium,No,0.0
630,37,No,Travel_Rarely,Research & Development,8,3,Technical Degree,2,Male,3,4,Healthcare Representative,9601,Married,3,Yes,17,3,1,15,0,3,9,9,9.2,Low,No,0.0
631,42,No,Travel_Frequently,Research & Development,2,3,Medical,4,Male,2,2,Research Scientist,5967,Married,1,No,11,3,1,19,2,3,7,0,33.4,Medium,No,0.0
632,40,No,Travel_Rarely,Sales,15,4,Marketing,3,Male,1,3,Sales Executive,9949,Married,0,No,11,3,2,19,2,1,12,0,15.8,Low,No,0.0
633,39,No,Travel_Rarely,Research & Development,4,3,Marketing,4,Male,4,2,Manager,6912,Single,2,No,14,4,2,18,2,4,2,2,31.6,Medium,No,0.0
634,18,No,Travel_Rarely,Research & Development,1,1,Medical,2,Female,3,3,Laboratory Technician,3556,Married,2,No,11,3,0,0,1,1,0,0,39.2,Medium,No,0.0
635,49,No,Travel_Rarely,Research & Development,16,2,Human Resources,3,Male,2,2,Research Director,6815,Divorced,4,Yes,14,3,2,28,4,2,6,2,36.6,Medium,No,0.0
636,28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2,Female,3,2,Manufacturing Director,8420,Married,2,No,18,3,2,9,3,4,4,2,17.2,Low,No,0.0
637,35,No,Travel_Rarely,Sales,16,5,Technical Degree,1,Male,1,4,Sales Executive,7058,Married,1,No,11,3,1,14,3,1,2,1,39.8,Medium,No,0.0
638,20,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Female,3,3,Manager,8462,Married,2,No,11,3,2,0,5,1,0,0,24.5,Low,No,0.0
639,38,No,Travel_Rarely,Research & Development,7,4,Medical,1,Female,3,3,Research Scientist,8141,Divorced,3,Yes,24,3,0,14,3,4,5,0,28.3,Low,No,0.0
640,40,No,Travel_Frequently,Sales,3,4,Other,4,Male,3,2,Sales Representative,7915,Married,2,No,16,4,1,18,1,1,2,0,31.8,Medium,No,0.0
641,48,No,Travel_Frequently,Sales,12,5,Marketing,1,Female,3,1,Sales Representative,7629,Married,0,No,17,3,1,25,1,1,7,3,41.0,Medium,No,0.0
642,41,No,Travel_Rarely,Research & Development,3,3,Technical Degree,4,Male,2,2,Manufacturing Director,9894,Married,2,No,22,3,1,17,2,2,11,2,9.2,Low,No,0.0
643,35,No,Travel_Rarely,Research & Development,3,2,Other,1,Female,4,4,Research Scientist,5825,Married,1,Yes,13,3,0,11,3,4,1,1,41.0,Medium,No,0.0
644,39,No,Travel_Rarely,Sales,4,4,Medical,2,Male,3,1,Sales Representative,10530,Divorced,3,Yes,14,3,0,18,3,1,6,4,25.9,Low,No,0.0
645,33,No,Travel_Frequently,Sales,5,4,Marketing,2,Female,1,4,Manager,8693,Single,2,No,17,3,0,9,3,1,0,0,29.1,Low,No,0.0
646,33,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2,Female,2,3,Research Scientist,8242,Married,2,No,15,3,0,12,1,1,3,3,28.1,Low,No,0.0
647,26,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,4,1,Sales Executive,4402,Divorced,4,Yes,13,3,1,6,1,3,3,3,44.4,Medium,No,0.0
648,49,No,Travel_Rarely,Sales,3,4,Life Sciences,3,Female,2,3,Sales Executive,5291,Married,2,No,20,3,2,24,1,4,0,0,26.6,Low,No,0.0
649,38,No,Travel_Rarely,Research & Development,4,2,Marketing,1,Female,4,2,Laboratory Technician,7870,Married,3,No,13,3,3,19,1,2,0,0,42.9,Medium,No,0.0
650,58,Yes,Travel_Rarely,Research & Development,11,4,Human Resources,1,Female,2,3,Healthcare Representative,7952,Divorced,1,No,13,3,2,39,2,1,0,0,56.3,Medium,Yes,47712.0
651,37,No,Travel_Rarely,Research & Development,10,2,Marketing,2,Male,4,1,Research Scientist,7417,Married,2,No,13,3,0,10,2,4,7,1,27.0,Low,No,0.0
652,36,Yes,Travel_Frequently,Research & Development,14,3,Technical Degree,2,Female,1,3,Manufacturing Director,6805,Single,2,No,13,3,2,16,3,4,4,0,51.0,Medium,Yes,40830.0
653,29,Yes,Travel_Rarely,Sales,13,4,Technical Degree,1,Male,1,2,Sales Executive,7238,Single,4,No,13,3,1,5,5,1,3,0,65.0,High,Yes,43428.0
654,41,No,Travel_Rarely,Research & Development,1,3,Marketing,3,Male,4,4,Research Scientist,8637,Married,2,Yes,13,3,2,20,5,4,1,0,35.5,Medium,No,0.0
655,33,No,Travel_Rarely,Research & Development,18,4,Marketing,1,Male,4,3,Research Scientist,4797,Married,3,No,15,3,2,11,4,4,2,2,26.3,Low,No,0.0
656,47,No,Travel_Rarely,Research & Development,1,2,Technical Degree,4,Male,1,4,Manufacturing Director,8816,Married,3,No,16,3,1,23,2,1,8,3,10.6,Low,No,0.0
657,50,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,Male,2,4,Research Scientist,8101,Divorced,1,No,11,3,1,31,3,4,6,2,21.1,Low,No,0.0
658,44,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,1,1,Manufacturing Director,5870,Married,6,No,18,3,2,26,5,3,3,3,31.6,Medium,No,0.0
659,37,No,Travel_Rarely,Research & Development,11,2,Other,3,Male,3,2,Research Scientist,7918,Married,2,Yes,11,3,0,17,2,3,9,5,20.6,Low,No,0.0
660,40,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Female,2,1,Manager,7629,Married,2,Yes,19,3,0,16,0,3,0,0,41.3,Medium,No,0.0
661,35,Yes,Travel_Rarely,Sales,19,3,Medical,1,Female,3,1,Manager,7851,Married,6,No,11,3,0,12,2,3,3,3,37.8,Medium,No,47106.0
662,32,No,Travel_Rarely,Sales,9,1,Life Sciences,4,Male,2,4,Manager,5249,Married,2,No,17,3,2,13,2,3,0,0,28.7,Low,No,0.0
663,39,Yes,Travel_Frequently,Sales,6,3,Medical,3,Male,2,2,Manager,8156,Divorced,6,No,16,3,0,18,3,2,0,0,45.4,Medium,No,48936.0
664,29,No,Non-Travel,Sales,8,3,Life Sciences,1,Female,3,4,Sales Representative,5721,Single,2,No,14,3,0,7,3,2,0,0,53.6,Medium,Yes,0.0
665,54,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Female,1,2,Manager,7931,Divorced,4,No,16,3,1,33,0,4,10,3,18.5,Low,No,0.0
666,30,Yes,Travel_Rarely,Sales,7,3,Other,2,Female,2,1,Manager,5747,Single,2,No,19,3,0,3,1,3,1,1,44.3,Medium,No,34482.0
667,20,No,Travel_Rarely,Research & Development,5,3,Human Resources,1,Female,3,3,Laboratory Technician,9612,Divorced,1,Yes,14,3,1,0,4,3,0,0,29.1,Low,No,0.0
668,32,No,Travel_Rarely,Human Resources,13,3,Human Resources,2,Female,2,3,Human Resources,7200,Married,3,No,18,3,3,10,2,2,6,2,25.4,Low,No,0.0
669,42,No,Travel_Rarely,Sales,2,5,Medical,3,Female,4,4,Manager,8842,Divorced,2,No,14,3,0,23,1,1,3,3,17.7,Low,No,0.0
670,31,No,Travel_Rarely,Sales,8,3,Human Resources,4,Male,3,1,Sales Representative,5529,Single,3,Yes,18,4,1,11,1,2,1,0,65.3,High,Yes,0.0
671,38,No,Non-Travel,Research & Development,11,4,Medical,1,Female,1,2,Research Scientist,8305,Single,2,No,14,3,0,15,2,4,2,2,24.1,Low,No,0.0
672,42,No,Travel_Rarely,Sales,20,1,Medical,4,Male,1,1,Sales Representative,9011,Married,3,No,17,3,1,20,2,1,13,1,22.0,Low,No,0.0
673,29,No,Travel_Rarely,Research & Development,27,3,Life Sciences,2,Female,3,4,Research Scientist,7394,Single,2,No,11,3,3,5,4,4,0,0,34.2,Medium,No,0.0
674,39,No,Travel_Rarely,Research & Development,6,2,Technical Degree,2,Female,4,4,Healthcare Representative,6419,Married,1,No,18,3,0,18,2,2,0,0,46.9,Medium,No,0.0
675,19,No,Travel_Frequently,Research & Development,1,4,Other,1,Female,2,1,Manufacturing Director,7827,Married,1,No,24,3,1,0,5,4,0,0,24.8,Low,No,0.0
676,23,No,Travel_Rarely,Research & Development,20,3,Other,3,Female,3,4,Manufacturing Director,7042,Single,2,No,22,3,0,2,3,4,0,0,27.5,Low,No,0.0
677,41,No,Travel_Frequently,Sales,9,3,Other,2,Female,1,2,Manager,9223,Married,4,No,13,3,2,19,0,4,0,0,23.3,Low,No,0.0
678,46,No,Travel_Rarely,Research & Development,15,4,Technical Degree,1,Female,2,4,Manager,6833,Single,3,Yes,19,3,1,19,4,3,0,0,45.9,Medium,No,0.0
679,29,No,Travel_Rarely,Sales,1,3,Other,1,Male,4,4,Sales Executive,8098,Married,2,No,23,4,1,5,0,2,3,1,29.8,Low,No,0.0
680,41,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,4,4,Research Scientist,6383,Single,1,No,12,3,1,19,3,2,2,2,50.0,Medium,Yes,0.0
681,21,No,Travel_Frequently,Research & Development,6,3,Technical Degree,1,Female,2,1,Research Director,5993,Single,1,No,18,3,2,0,3,4,0,0,36.3,Medium,No,0.0
682,45,No,Travel_Rarely,Sales,4,4,Life Sciences,4,Male,3,2,Sales Executive,11048,Divorced,1,Yes,13,3,2,25,2,2,16,6,17.9,Low,No,0.0
683,35,No,Travel_Rarely,Research & Development,5,4,Human Resources,4,Female,4,3,Research Scientist,6432,Divorced,6,Yes,19,3,1,12,1,2,0,0,53.0,Medium,Yes,0.0
684,43,No,Travel_Rarely,Research & Development,11,3,Technical Degree,4,Male,2,3,Laboratory Technician,7356,Married,1,No,19,3,1,22,3,4,2,1,24.6,Low,No,0.0
685,27,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Male,1,1,Research Scientist,5638,Married,5,No,25,3,0,7,4,1,1,1,41.5,Medium,No,0.0
686,40,No,Travel_Rarely,Research & Development,3,4,Human Resources,2,Female,4,4,Laboratory Technician,11116,Single,2,No,11,3,0,13,4,2,13,7,10.5,Low,No,0.0
687,40,No,Travel_Rarely,Research & Development,15,4,Human Resources,2,Male,3,1,Healthcare Representative,8985,Single,4,No,13,3,1,18,6,3,10,0,13.2,Low,No,0.0
688,26,No,Travel_Rarely,Research & Development,4,3,Other,3,Female,1,3,Laboratory Technician,5149,Divorced,3,No,11,3,0,2,2,2,1,1,37.5,Medium,No,0.0
689,29,No,Non-Travel,Research & Development,12,2,Other,1,Female,3,3,Research Scientist,5041,Divorced,4,No,16,3,0,10,2,2,2,2,42.8,Medium,No,0.0
690,35,No,Travel_Rarely,Research & Development,17,4,Life Sciences,2,Male,1,2,Manager,7096,Divorced,5,No,16,3,3,14,3,4,5,0,26.8,Low,No,0.0
691,35,No,Travel_Rarely,Sales,3,4,Medical,1,Female,3,1,Sales Executive,7238,Divorced,2,No,11,3,0,12,4,4,10,1,28.4,Low,No,0.0
692,36,No,Travel_Rarely,Sales,2,4,Technical Degree,3,Male,3,1,Sales Executive,7620,Married,2,No,14,3,3,13,3,4,6,0,23.2,Low,No,0.0
693,54,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,2,4,Sales Representative,7682,Single,2,No,20,4,1,31,2,3,15,0,27.7,Low,No,0.0
694,57,Yes,Travel_Rarely,Sales,1,3,Technical Degree,1,Male,4,4,Sales Representative,7769,Single,2,No,12,4,0,32,5,4,5,0,60.0,Medium,Yes,46614.0
695,38,No,Travel_Rarely,Research & Development,7,4,Other,3,Female,4,4,Manager,4654,Married,2,No,11,3,1,13,4,1,1,1,38.0,Medium,No,0.0
696,44,No,Travel_Rarely,Sales,4,3,Life Sciences,4,Male,1,4,Sales Representative,6935,Single,2,No,14,3,0,24,1,4,6,0,24.7,Low,No,0.0
697,37,Yes,Travel_Frequently,Research & Development,3,3,Medical,3,Male,1,2,Research Scientist,5788,Single,4,No,23,3,2,12,4,2,5,0,58.0,Medium,Yes,34728.0
