EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,JobRole,MonthlyIncome,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
557,46,No,Travel_Rarely,Research & Development,7,4,Other,2,Male,2,1,Healthcare Representative,8346,Single,5,No,21,3,0,22,3,2,2,0
558,25,No,Non-Travel,Research & Development,13,4,Technical Degree,4,Male,1,2,Laboratory Technician,6584,Single,3,No,14,3,2,4,6,1,1,0
559,39,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,3,Laboratory Technician,7457,Divorced,2,No,14,3,0,13,3,4,4,1
560,33,No,Travel_Rarely,Research & Development,5,5,Marketing,4,Female,2,1,Healthcare Representative,7457,Married,2,No,15,3,1,7,1,2,0,0
561,33,No,Travel_Frequently,Research & Development,14,3,Human Resources,1,Male,3,4,Research Director,8233,Married,2,No,13,3,1,10,0,1,1,1
562,35,Yes,Non-Travel,Research & Development,1,2,Medical,2,Female,3,1,Manufacturing Director,8542,Single,4,No,12,3,0,12,1,1,12,1
563,30,No,Travel_Rarely,Sales,1,3,Medical,4,Male,2,2,Sales Executive,9378,Single,2,Yes,15,3,0,9,4,1,1,1
564,37,No,Travel_Rarely,Research & Development,1,3,Other,1,Male,2,1,Healthcare Representative,8637,Divorced,0,No,17,3,0,18,3,2,6,5
565,49,Yes,Travel_Rarely,Human Resources,2,2,Medical,1,Male,4,4,Human Resources,3674,Single,2,No,15,4,0,23,1,2,0,0
566,30,No,Travel_Rarely,Sales,29,3,Technical Degree,2,Female,1,2,Manager,8005,Married,5,Yes,11,3,0,8,1,1,7,3
567,34,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,Female,4,2,Manager,6292,Single,3,No,11,4,2,13,4,2,4,2
568,43,No,Travel_Rarely,Sales,2,3,Technical Degree,3,Male,4,1,Manager,8156,Married,1,No,11,4,2,20,0,1,8,0
569,43,No,Travel_Frequently,Research & Development,1,3,Medical,2,Male,1,1,Research Scientist,8692,Married,2,Yes,17,4,3,20,1,1,2,2
570,34,No,Travel_Rarely,Research & Development,4,4,Life Sciences,2,Female,1,2,Laboratory Technician,5707,Married,0,Yes,16,3,0,12,3,3,0,0
571,35,No,Travel_Rarely,Research & Development,3,4,Medical,4,Male,3,4,Healthcare Representative,7346,Single,3,No,19,3,1,10,1,2,0,0
572,33,Yes,Travel_Rarely,Sales,1,3,Technical Degree,1,Female,1,2,Sales Executive,6397,Divorced,3,No,11,3,0,9,3,1,2,2
573,41,No,Travel_Rarely,Research & Development,1,3,Other,2,Female,3,3,Healthcare Representative,9264,Married,4,No,13,3,0,22,1,4,0,0
574,40,No,Travel_Frequently,Research & Development,5,4,Other,1,Male,2,3,Research Director,6899,Married,2,No,19,3,2,17,5,2,4,4
575,37,No,Travel_Frequently,Sales,7,2,Medical,1,Male,2,3,Sales Executive,7345,Divorced,3,No,13,3,0,16,0,4,5,1
576,29,No,Travel_Rarely,Research & Development,6,3,Other,2,Male,3,2,Manager,6979,Married,5,No,15,3,0,7,2,1,1,1
577,32,No,Travel_Frequently,Sales,3,4,Marketing,4,Female,1,3,Manager,8657,Married,0,No,15,3,0,9,3,1,7,4
578,23,No,Travel_Rarely,Research & Development,2,3,Human Resources,2,Female,4,4,Research Director,6923,Single,2,No,15,3,3,3,6,1,1,0
579,44,Yes,Non-Travel,Research & Development,4,1,Technical Degree,4,Male,1,1,Research Director,6293,Single,6,No,13,3,2,18,6,1,2,1
580,36,No,Travel_Rarely,Sales,12,1,Medical,3,Male,1,3,Manager,6627,Married,2,Yes,15,3,0,14,2,4,11,1
581,21,No,Travel_Rarely,Sales,3,3,Medical,4,Female,2,1,Manager,4693,Married,1,Yes,13,3,3,0,3,2,0,0
582,34,Yes,Non-Travel,Research & Development,18,3,Marketing,4,Female,2,2,Research Scientist,5652,Married,2,No,11,3,1,11,3,4,2,1
583,56,No,Travel_Rarely,Research & Development,26,4,Human Resources,2,Male,3,2,Healthcare Representative,7549,Single,1,No,21,3,1,37,1,4,4,1
584,42,No,Travel_Rarely,Human Resources,1,3,Marketing,4,Female,3,4,Human Resources,5743,Married,3,No,16,3,0,15,2,2,3,0
585,54,No,Travel_Rarely,Sales,2,1,Life Sciences,4,Male,3,1,Sales Executive,4368,Married,3,No,16,3,0,32,6,4,3,2
586,24,No,Travel_Rarely,Research & Development,12,2,Marketing,1,Female,4,4,Research Scientist,6245,Married,3,Yes,17,3,1,0,2,2,0,0
587,40,No,Travel_Rarely,Sales,1,2,Life Sciences,2,Male,2,1,Manager,9586,Divorced,4,No,17,3,1,19,2,4,11,0
588,43,No,Travel_Frequently,Research & Development,7,3,Medical,3,Female,4,4,Laboratory Technician,5747,Married,4,No,17,3,0,21,3,2,2,2
589,48,No,Travel_Rarely,Sales,15,1,Life Sciences,2,Male,2,2,Manager,5038,Married,0,Yes,11,3,1,28,6,4,3,2
590,31,No,Travel_Rarely,Research & Development,4,2,Technical Degree,2,Male,3,2,Research Director,8721,Married,3,No,20,3,0,8,2,3,8,1
591,54,No,Travel_Rarely,Research & Development,20,2,Life Sciences,2,Female,1,2,Manufacturing Director,8904,Divorced,3,No,14,3,2,31,5,1,5,1
592,22,No,Travel_Rarely,Sales,4,1,Other,1,Male,2,2,Manager,6103,Single,4,Yes,11,3,0,0,4,2,0,0
593,34,No,Travel_Rarely,Research & Development,5,4,Other,4,Female,4,4,Laboratory Technician,8116,Married,1,Yes,13,3,0,13,1,1,4,0
594,39,Yes,Travel_Frequently,Sales,3,1,Human Resources,3,Female,1,1,Manager,4364,Single,0,No,11,3,1,19,3,1,0,0
595,32,No,Travel_Rarely,Research & Development,8,3,Technical Degree,4,Male,2,4,Research Director,7735,Divorced,2,No,18,3,1,6,6,1,2,2
596,37,Yes,Travel_Rarely,Research & Development,7,2,Medical,1,Male,3,1,Manager,7417,Single,2,No,11,3,0,18,1,4,4,2
597,28,No,Travel_Rarely,Research & Development,2,1,Marketing,3,Female,4,3,Research Director,4221,Married,2,Yes,13,3,0,6,4,2,6,3
598,35,No,Travel_Rarely,Research & Development,7,1,Human Resources,3,Female,4,2,Research Scientist,7872,Married,4,No,16,3,0,13,3,2,7,5
599,40,Yes,Travel_Rarely,Sales,1,2,Human Resources,2,Female,1,4,Sales Executive,9656,Married,4,No,20,3,2,17,3,3,0,0
600,46,No,Travel_Rarely,Sales,29,3,Other,4,Female,2,3,Manager,8562,Married,1,No,15,3,2,26,2,3,1,1
601,37,No,Travel_Rarely,Research & Development,2,3,Other,3,Male,1,2,Sales Representative,7417,Divorced,2,No,11,3,1,11,1,3,8,3
602,40,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Female,4,3,Healthcare Representative,5192,Single,1,No,15,3,2,16,3,1,3,3
603,31,Yes,Travel_Rarely,Research & Development,5,4,Life Sciences,2,Male,3,2,Healthcare Representative,5716,Divorced,4,No,11,3,1,5,2,1,0,0
604,56,No,Travel_Rarely,Sales,2,3,Marketing,4,Male,2,1,Sales Representative,5329,Single,3,Yes,17,3,0,35,4,4,4,1
605,36,No,Non-Travel,Research & Development,21,2,Marketing,2,Male,3,2,Manager,5642,Single,2,Yes,16,3,0,13,2,3,0,0
606,36,No,Travel_Rarely,Research & Development,8,4,Marketing,2,Male,4,3,Laboratory Technician,6181,Married,4,No,11,3,0,14,2,2,2,2
607,31,No,Travel_Rarely,Sales,1,4,Medical,2,Male,1,3,Sales Executive,7238,Married,1,No,15,3,1,4,4,3,0,0
608,34,Yes,Travel_Frequently,Research & Development,23,3,Medical,3,Male,3,1,Healthcare Representative,4455,Married,2,No,11,3,0,10,2,1,1,1
609,59,No,Travel_Frequently,Sales,3,3,Marketing,3,Male,3,2,Manager,7210,Single,4,No,11,3,2,37,3,1,0,0
610,18,No,Travel_Rarely,Research & Development,2,2,Technical Degree,2,Female,2,4,Laboratory Technician,6034,Married,4,No,14,3,0,0,2,4,0,0
611,41,No,Travel_Rarely,Research & Development,10,3,Technical Degree,3,Male,1,3,Healthcare Representative,8907,Divorced,4,No,17,3,1,17,4,3,0,0
612,46,Yes,Travel_Rarely,Sales,8,2,Life Sciences,3,Male,1,4,Sales Executive,6415,Married,2,Yes,22,3,0,22,6,1,5,2
613,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,2,Female,4,4,Manager,6075,Single,1,Yes,11,3,0,4,1,3,0,0
614,36,No,Travel_Rarely,Sales,1,4,Technical Degree,3,Female,1,3,Sales Representative,5844,Married,2,No,15,3,0,14,4,3,2,2
615,33,Yes,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,3,4,Sales Executive,3731,Single,4,Yes,16,3,3,11,2,2,0,0
616,42,No,Non-Travel,Research & Development,1,3,Human Resources,2,Male,1,1,Healthcare Representative,8924,Married,5,No,15,3,1,15,4,4,0,0
617,47,No,Travel_Frequently,Research & Development,7,3,Technical Degree,1,Female,1,4,Healthcare Representative,7457,Single,5,Yes,19,3,1,24,6,4,4,2
618,25,No,Travel_Rarely,Research & Development,9,5,Life Sciences,4,Male,2,3,Research Director,10276,Married,3,No,15,3,2,3,4,1,3,0
619,52,No,Travel_Frequently,Sales,16,1,Marketing,1,Male,4,1,Sales Representative,7891,Married,2,No,11,3,0,35,1,1,6,4
620,38,No,Travel_Rarely,Research & Development,1,4,Technical Degree,2,Female,3,2,Manager,6449,Single,2,No,22,3,0,17,1,3,2,2
621,24,No,Travel_Rarely,Research & Development,7,4,Other,2,Female,2,1,Research Director,6102,Single,0,No,14,4,0,4,4,2,4,1
622,46,No,Travel_Rarely,Sales,25,4,Marketing,1,Female,1,1,Manager,6921,Married,1,No,14,3,2,26,2,4,1,1
623,39,No,Travel_Rarely,Human Resources,6,4,Human Resources,3,Male,2,3,Human Resources,7095,Divorced,2,No,15,3,3,16,2,2,3,3
624,37,No,Travel_Rarely,Sales,16,4,Life Sciences,3,Female,3,4,Sales Representative,7651,Married,2,No,17,3,2,14,1,4,0,0
625,40,No,Travel_Rarely,Sales,1,3,Human Resources,1,Female,3,4,Manager,7113,Divorced,2,Yes,20,3,2,18,3,1,1,0
626,42,No,Travel_Rarely,Sales,10,2,Human Resources,3,Female,1,1,Manager,10073,Married,1,No,14,3,0,19,4,2,19,0
627,55,No,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Female,3,4,Research Scientist,6386,Divorced,3,No,13,3,0,30,4,4,1,1
628,38,No,Travel_Rarely,Research & Development,1,2,Human Resources,1,Male,1,4,Manufacturing Director,6497,Single,2,No,14,3,0,13,2,2,6,0
629,49,No,Non-Travel,Research & Development,6,2,Human Resources,1,Female,4,2,Research Director,7031,Divorced,2,No,11,3,1,25,5,1,3,0
630,37,No,Travel_Rarely,Research & Development,8,3,Technical Degree,2,Male,3,4,Healthcare Representative,9601,Married,3,Yes,17,3,1,15,0,3,9,9
631,42,No,Travel_Frequently,Research & Development,2,3,Medical,4,Male,2,2,Research Scientist,5967,Married,1,No,11,3,1,19,2,3,7,0
632,40,No,Travel_Rarely,Sales,15,4,Marketing,3,Male,1,3,Sales Executive,9949,Married,0,No,11,3,2,19,2,1,12,0
633,39,No,Travel_Rarely,Research & Development,4,3,Marketing,4,Male,4,2,Manager,6912,Single,2,No,14,4,2,18,2,4,2,2
634,18,No,Travel_Rarely,Research & Development,1,1,Medical,2,Female,3,3,Laboratory Technician,3556,Married,2,No,11,3,0,0,1,1,0,0
635,49,No,Travel_Rarely,Research & Development,16,2,Human Resources,3,Male,2,2,Research Director,6815,Divorced,4,Yes,14,3,2,28,4,2,6,2
636,28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2,Female,3,2,Manufacturing Director,8420,Married,2,No,18,3,2,9,3,4,4,2
637,35,No,Travel_Rarely,Sales,16,5,Technical Degree,1,Male,1,4,Sales Executive,7058,Married,1,No,11,3,1,14,3,1,2,1
638,20,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Female,3,3,Manager,8462,Married,2,No,11,3,2,0,5,1,0,0
639,38,No,Travel_Rarely,Research & Development,7,4,Medical,1,Female,3,3,Research Scientist,8141,Divorced,3,Yes,24,3,0,14,3,4,5,0
640,40,No,Travel_Frequently,Sales,3,4,Other,4,Male,3,2,Sales Representative,7915,Married,2,No,16,4,1,18,1,1,2,0
641,48,No,Travel_Frequently,Sales,12,5,Marketing,1,Female,3,1,Sales Representative,7629,Married,0,No,17,3,1,25,1,1,7,3
642,41,No,Travel_Rarely,Research & Development,3,3,Technical Degree,4,Male,2,2,Manufacturing Director,9894,Married,2,No,22,3,1,17,2,2,11,2
643,35,No,Travel_Rarely,Research & Development,3,2,Other,1,Female,4,4,Research Scientist,5825,Married,1,Yes,13,3,0,11,3,4,1,1
644,39,No,Travel_Rarely,Sales,4,4,Medical,2,Male,3,1,Sales Representative,10530,Divorced,3,Yes,14,3,0,18,3,1,6,4
645,33,No,Travel_Frequently,Sales,5,4,Marketing,2,Female,1,4,Manager,8693,Single,2,No,17,3,0,9,3,1,0,0
646,33,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2,Female,2,3,Research Scientist,8242,Married,2,No,15,3,0,12,1,1,3,3
647,26,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,4,1,Sales Executive,4402,Divorced,4,Yes,13,3,1,6,1,3,3,3
648,49,No,Travel_Rarely,Sales,3,4,Life Sciences,3,Female,2,3,Sales Executive,5291,Married,2,No,20,3,2,24,1,4,0,0
649,38,No,Travel_Rarely,Research & Development,4,2,Marketing,1,Female,4,2,Laboratory Technician,7870,Married,3,No,13,3,3,19,1,2,0,0
650,58,Yes,Travel_Rarely,Research & Development,11,4,Human Resources,1,Female,2,3,Healthcare Representative,7952,Divorced,1,No,13,3,2,39,2,1,0,0
651,37,No,Travel_Rarely,Research & Development,10,2,Marketing,2,Male,4,1,Research Scientist,7417,Married,2,No,13,3,0,10,2,4,7,1
652,36,Yes,Travel_Frequently,Research & Development,14,3,Technical Degree,2,Female,1,3,Manufacturing Director,6805,Single,2,No,13,3,2,16,3,4,4,0
653,29,Yes,Travel_Rarely,Sales,13,4,Technical Degree,1,Male,1,2,Sales Executive,7238,Single,4,No,13,3,1,5,5,1,3,0
654,41,No,Travel_Rarely,Research & Development,1,3,Marketing,3,Male,4,4,Research Scientist,8637,Married,2,Yes,13,3,2,20,5,4,1,0
655,33,No,Travel_Rarely,Research & Development,18,4,Marketing,1,Male,4,3,Research Scientist,4797,Married,3,No,15,3,2,11,4,4,2,2
656,47,No,Travel_Rarely,Research & Development,1,2,Technical Degree,4,Male,1,4,Manufacturing Director,8816,Married,3,No,16,3,1,23,2,1,8,3
657,50,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,Male,2,4,Research Scientist,8101,Divorced,1,No,11,3,1,31,3,4,6,2
658,44,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,1,1,Manufacturing Director,5870,Married,6,No,18,3,2,26,5,3,3,3
659,37,No,Travel_Rarely,Research & Development,11,2,Other,3,Male,3,2,Research Scientist,7918,Married,2,Yes,11,3,0,17,2,3,9,5
660,40,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Female,2,1,Manager,7629,Married,2,Yes,19,3,0,16,0,3,0,0
661,35,Yes,Travel_Rarely,Sales,19,3,Medical,1,Female,3,1,Manager,7851,Married,6,No,11,3,0,12,2,3,3,3
662,32,No,Travel_Rarely,Sales,9,1,Life Sciences,4,Male,2,4,Manager,5249,Married,2,No,17,3,2,13,2,3,0,0
663,39,Yes,Travel_Frequently,Sales,6,3,Medical,3,Male,2,2,Manager,8156,Divorced,6,No,16,3,0,18,3,2,0,0
664,29,No,Non-Travel,Sales,8,3,Life Sciences,1,Female,3,4,Sales Representative,5721,Single,2,No,14,3,0,7,3,2,0,0
665,54,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Female,1,2,Manager,7931,Divorced,4,No,16,3,1,33,0,4,10,3
666,30,Yes,Travel_Rarely,Sales,7,3,Other,2,Female,2,1,Manager,5747,Single,2,No,19,3,0,3,1,3,1,1
667,20,No,Travel_Rarely,Research & Development,5,3,Human Resources,1,Female,3,3,Laboratory Technician,9612,Divorced,1,Yes,14,3,1,0,4,3,0,0
668,32,No,Travel_Rarely,Human Resources,13,3,Human Resources,2,Female,2,3,Human Resources,7200,Married,3,No,18,3,3,10,2,2,6,2
669,42,No,Travel_Rarely,Sales,2,5,Medical,3,Female,4,4,Manager,8842,Divorced,2,No,14,3,0,23,1,1,3,3
670,31,No,Travel_Rarely,Sales,8,3,Human Resources,4,Male,3,1,Sales Representative,5529,Single,3,Yes,18,4,1,11,1,2,1,0
671,38,No,Non-Travel,Research & Development,11,4,Medical,1,Female,1,2,Research Scientist,8305,Single,2,No,14,3,0,15,2,4,2,2
672,42,No,Travel_Rarely,Sales,20,1,Medical,4,Male,1,1,Sales Representative,9011,Married,3,No,17,3,1,20,2,1,13,1
673,29,No,Travel_Rarely,Research & Development,27,3,Life Sciences,2,Female,3,4,Research Scientist,7394,Single,2,No,11,3,3,5,4,4,0,0
674,39,No,Travel_Rarely,Research & Development,6,2,Technical Degree,2,Female,4,4,Healthcare Representative,6419,Married,1,No,18,3,0,18,2,2,0,0
675,19,No,Travel_Frequently,Research & Development,1,4,Other,1,Female,2,1,Manufacturing Director,7827,Married,1,No,24,3,1,0,5,4,0,0
676,23,No,Travel_Rarely,Research & Development,20,3,Other,3,Female,3,4,Manufacturing Director,7042,Single,2,No,22,3,0,2,3,4,0,0
677,41,No,Travel_Frequently,Sales,9,3,Other,2,Female,1,2,Manager,9223,Married,4,No,13,3,2,19,0,4,0,0
678,46,No,Travel_Rarely,Research & Development,15,4,Technical Degree,1,Female,2,4,Manager,6833,Single,3,Yes,19,3,1,19,4,3,0,0
679,29,No,Travel_Rarely,Sales,1,3,Other,1,Male,4,4,Sales Executive,8098,Married,2,No,23,4,1,5,0,2,3,1
680,41,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,4,4,Research Scientist,6383,Single,1,No,12,3,1,19,3,2,2,2
681,21,No,Travel_Frequently,Research & Development,6,3,Technical Degree,1,Female,2,1,Research Director,5993,Single,1,No,18,3,2,0,3,4,0,0
682,45,No,Travel_Rarely,Sales,4,4,Life Sciences,4,Male,3,2,Sales Executive,11048,Divorced,1,Yes,13,3,2,25,2,2,16,6
683,35,No,Travel_Rarely,Research & Development,5,4,Human Resources,4,Female,4,3,Research Scientist,6432,Divorced,6,Yes,19,3,1,12,1,2,0,0
684,43,No,Travel_Rarely,Research & Development,11,3,Technical Degree,4,Male,2,3,Laboratory Technician,7356,Married,1,No,19,3,1,22,3,4,2,1
685,27,No,Travel_Rarely,Research & Development,1,3,Technical Degree,4,Male,1,1,Research Scientist,5638,Married,5,No,25,3,0,7,4,1,1,1
686,40,No,Travel_Rarely,Research & Development,3,4,Human Resources,2,Female,4,4,Laboratory Technician,11116,Single,2,No,11,3,0,13,4,2,13,7
687,40,No,Travel_Rarely,Research & Development,15,4,Human Resources,2,Male,3,1,Healthcare Representative,8985,Single,4,No,13,3,1,18,6,3,10,0
688,26,No,Travel_Rarely,Research & Development,4,3,Other,3,Female,1,3,Laboratory Technician,5149,Divorced,3,No,11,3,0,2,2,2,1,1
689,29,No,Non-Travel,Research & Development,12,2,Other,1,Female,3,3,Research Scientist,5041,Divorced,4,No,16,3,0,10,2,2,2,2
690,35,No,Travel_Rarely,Research & Development,17,4,Life Sciences,2,Male,1,2,Manager,7096,Divorced,5,No,16,3,3,14,3,4,5,0
691,35,No,Travel_Rarely,Sales,3,4,Medical,1,Female,3,1,Sales Executive,7238,Divorced,2,No,11,3,0,12,4,4,10,1
692,36,No,Travel_Rarely,Sales,2,4,Technical Degree,3,Male,3,1,Sales Executive,7620,Married,2,No,14,3,3,13,3,4,6,0
693,54,No,Travel_Rarely,Sales,2,3,Marketing,3,Female,2,4,Sales Representative,7682,Single,2,No,20,4,1,31,2,3,15,0
694,57,Yes,Travel_Rarely,Sales,1,3,Technical Degree,1,Male,4,4,Sales Representative,7769,Single,2,No,12,4,0,32,5,4,5,0
695,38,No,Travel_Rarely,Research & Development,7,4,Other,3,Female,4,4,Manager,4654,Married,2,No,11,3,1,13,4,1,1,1
696,44,No,Travel_Rarely,Sales,4,3,Life Sciences,4,Male,1,4,Sales Representative,6935,Single,2,No,14,3,0,24,1,4,6,0
697,37,Yes,Travel_Frequently,Research & Development,3,3,Medical,3,Male,1,2,Research Scientist,5788,Single,4,No,23,3,2,12,4,2,5,0
698,28,Yes,Travel_Rarely,Research & Development,7,3,Human Resources,4,Male,1,1,Healthcare Representative,8105,Single,1,Yes,18,3,1,5,2,4,5,0
699,40,No,Travel_Rarely,Human Resources,22,3,Technical Degree,4,Female,3,2,Manager,6303,Married,4,No,11,3,0,14,3,1,1,1
700,38,No,Travel_Rarely,Research & Development,1,2,Other,2,Male,4,4,Research Director,7455,Married,2,No,23,3,1,13,4,2,13,1
701,30,Yes,Travel_Rarely,Research & Development,23,4,Medical,2,Male,2,1,Manufacturing Director,7457,Single,1,No,12,3,2,6,1,3,0,0
702,32,Yes,Non-Travel,Research & Development,1,2,Other,4,Male,1,3,Research Director,5067,Divorced,4,Yes,11,3,1,11,2,4,3,0
703,41,No,Travel_Frequently,Research & Development,10,4,Marketing,4,Female,3,2,Research Director,5371,Married,3,No,14,3,3,19,3,2,1,1
704,18,No,Travel_Rarely,Research & Development,1,2,Medical,4,Male,3,4,Research Director,6180,Married,4,Yes,16,3,2,0,2,2,0,0
705,33,No,Travel_Rarely,Research & Development,23,3,Technical Degree,1,Male,3,2,Laboratory Technician,5359,Single,2,No,20,3,1,12,2,3,2,2
706,35,No,Travel_Frequently,Sales,1,1,Life Sciences,3,Female,2,3,Sales Executive,6487,Married,3,No,11,3,0,14,1,4,2,0
707,23,No,Travel_Rarely,Research & Development,1,4,Other,3,Female,4,1,Research Scientist,8187,Single,3,No,16,3,1,1,3,4,1,0
708,22,No,Travel_Rarely,Research & Development,8,4,Other,4,Male,1,2,Laboratory Technician,8473,Single,1,Yes,16,3,0,0,5,4,0,0
709,52,No,Travel_Frequently,Research & Development,2,2,Other,2,Female,3,1,Healthcare Representative,7290,Single,4,No,11,4,2,27,4,2,4,1
710,27,No,Travel_Frequently,Human Resources,5,5,Other,4,Female,1,1,Manager,6779,Divorced,5,No,18,3,1,4,2,4,4,1
711,42,No,Travel_Rarely,Research & Development,2,3,Other,3,Male,1,4,Manufacturing Director,6495,Married,2,No,11,3,1,17,2,2,1,0
712,31,No,Travel_Rarely,Research & Development,1,3,Other,2,Male,3,2,Healthcare Representative,6343,Married,2,No,16,4,0,8,2,1,1,0
713,31,Yes,Travel_Frequently,Research & Development,4,4,Marketing,3,Male,4,2,Manufacturing Director,6231,Single,3,No,18,3,0,7,1,4,0,0
714,45,No,Non-Travel,Sales,1,2,Human Resources,4,Male,3,4,Sales Representative,8967,Single,2,No,15,3,2,24,4,2,2,0
715,39,No,Travel_Rarely,Research & Development,11,3,Human Resources,3,Female,4,3,Manager,7592,Married,2,No,12,3,1,18,4,1,1,1
716,45,Yes,Travel_Rarely,Research & Development,14,2,Life Sciences,3,Female,4,4,Research Scientist,6929,Single,0,No,11,3,2,23,2,2,3,3
717,37,No,Travel_Rarely,Research & Development,1,4,Other,2,Male,4,3,Research Scientist,7827,Married,2,No,16,3,0,15,1,1,3,1
718,36,No,Travel_Rarely,Research & Development,7,2,Other,1,Female,2,2,Research Scientist,5172,Divorced,1,No,13,3,3,13,4,4,0,0
719,34,No,Travel_Rarely,Research & Development,2,2,Technical Degree,3,Female,3,4,Healthcare Representative,6268,Married,4,No,17,3,0,14,0,1,2,2
720,32,No,Travel_Rarely,Research & Development,3,3,Other,3,Male,4,4,Healthcare Representative,9613,Married,4,No,21,3,3,9,4,3,7,0
721,36,No,Travel_Rarely,Research & Development,5,3,Human Resources,4,Female,3,4,Research Director,8945,Married,3,No,16,3,0,16,2,2,10,0
722,41,Yes,Travel_Rarely,Research & Development,29,2,Human Resources,2,Male,1,1,Laboratory Technician,7839,Divorced,0,Yes,11,3,0,21,4,2,0,0
723,33,No,Travel_Rarely,Research & Development,12,4,Human Resources,1,Female,1,2,Healthcare Representative,5830,Single,4,No,12,3,1,10,3,4,0,0
724,27,Yes,Travel_Frequently,Research & Development,11,4,Marketing,2,Male,3,2,Manager,6937,Divorced,3,No,11,3,1,1,2,1,1,1
725,39,No,Travel_Rarely,Research & Development,1,4,Other,1,Female,3,2,Manufacturing Director,8598,Married,2,No,11,3,2,13,4,1,2,0
726,37,No,Travel_Rarely,Research & Development,4,3,Technical Degree,2,Female,3,3,Healthcare Representative,6830,Divorced,2,No,15,4,0,20,5,4,4,1
